state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
37,51,510,3478,0,0,0,51.8,107,8.81,230.2,104,19.57,227.5,118,10.24,10.4,4,2.81,2,0
50,127,510,1541,1,0,0,247.5,99,42.08,108.5,118,9.22,232.0,72,10.44,10.6,3,2.86,2,0
4,37,510,60,0,0,0,239.9,120,40.78,261.6,88,22.24,207.1,88,9.32,8.9,4,2.4,2,1
5,132,415,2727,0,0,0,197.8,66,33.63,133.9,119,11.38,177.3,94,7.98,10.9,3,2.94,4,1
26,97,415,4690,0,1,15,117.6,97,19.99,196.3,126,16.69,157.4,113,7.08,6.4,3,1.73,1,0
50,78,408,2945,0,0,0,220.0,95,37.4,179.9,121,15.29,188.2,109,8.47,11.5,5,3.11,0,0
20,83,408,4038,0,1,38,107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,0,0
2,109,510,2440,0,0,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,0
34,86,510,3112,0,0,0,70.7,125,12.02,211.0,113,17.94,174.6,107,7.86,0.0,0,0.0,2,0
19,127,510,456,0,1,19,129.7,115,22.05,160.8,101,13.67,265.0,63,11.93,12.2,3,3.29,2,0
50,34,408,639,0,0,0,128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14.0,7,3.78,1,0
17,73,408,2211,0,0,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,0
26,160,415,110,0,0,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,0
46,67,408,4383,0,0,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,0
0,103,510,1713,0,0,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,0
49,124,415,875,0,0,0,312.0,112,53.04,180.0,109,15.3,168.6,94,7.59,12.8,4,3.46,1,1
8,97,510,1442,0,0,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,1
13,135,510,2769,0,0,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,0
22,105,415,2535,0,0,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1
12,89,415,2437,0,1,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,0
7,68,415,3690,1,1,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,0
6,116,415,436,0,0,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,0
31,136,408,3943,0,1,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,0
50,116,510,3377,0,1,12,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43,2,0
50,145,408,4104,0,0,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,0
7,55,510,1425,1,0,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,0
29,124,510,1711,0,0,0,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10.0,3,2.7,1,0
11,101,415,3288,0,1,24,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13.0,9,3.51,2,0
36,127,510,3956,0,1,27,2.6,113,0.44,254.0,102,21.59,242.7,156,10.92,9.2,5,2.48,3,0
13,109,415,2984,0,0,0,184.1,143,31.3,211.7,105,17.99,243.0,116,10.93,9.9,2,2.67,1,0
14,137,408,1313,1,0,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,1
42,88,415,238,0,0,0,181.5,116,30.86,187.0,119,15.9,220.3,96,9.91,10.5,7,2.84,1,0
33,121,408,4839,0,1,44,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24,1,0
48,137,510,2829,0,0,0,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46,1,0
23,38,510,3760,0,0,0,175.7,109,29.87,211.8,97,18.0,137.9,109,6.21,9.2,3,2.48,5,1
13,151,415,4528,0,0,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,0
41,52,510,3984,1,0,0,251.4,118,42.74,196.6,80,16.71,192.0,53,8.64,11.0,2,2.97,0,1
23,90,408,4954,0,0,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,0
30,101,510,1304,0,0,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,1,0
19,126,408,2798,0,1,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,0
9,153,415,3786,0,0,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,0
15,115,408,1106,0,0,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3.0,2,0
19,17,415,2530,1,0,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,1
11,135,415,295,0,0,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,0
4,185,408,1634,0,0,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,1,0
40,124,415,676,0,0,0,160.9,109,27.35,144.2,152,12.26,120.4,97,5.42,12.9,12,3.48,1,0
40,112,415,4273,0,1,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,4,0
10,136,415,3833,0,0,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,0
33,116,408,1721,0,0,0,110.9,54,18.85,213.4,82,18.14,186.2,116,8.38,7.9,2,2.13,2,0
26,147,415,4290,0,1,35,197.3,134,33.54,141.1,99,11.99,212.1,90,9.54,10.1,4,2.73,2,1
29,95,510,3327,0,0,0,58.2,96,9.89,202.1,126,17.18,210.5,97,9.47,10.4,5,2.81,0,0
34,46,415,4584,0,0,0,122.2,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,1,0
11,150,415,2227,0,0,0,214.0,117,36.38,192.4,89,16.35,242.6,99,10.92,7.9,4,2.13,1,0
34,131,408,4190,1,0,0,122.3,83,20.79,118.8,94,10.1,147.9,95,6.66,13.7,3,3.7,3,1
45,113,408,1088,0,1,34,44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,1,0
39,76,415,844,0,0,0,171.1,78,29.09,257.2,83,21.86,91.6,92,4.12,16.2,3,4.37,1,0
28,127,415,3734,0,1,23,182.0,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.65,1,0
26,103,510,762,0,1,35,110.5,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,4,1
33,129,415,4886,0,0,0,150.0,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,0
19,67,415,1596,0,1,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,0
17,135,510,4573,0,0,0,144.1,115,24.5,249.8,68,21.23,211.4,82,9.51,13.6,3,3.67,1,0
19,142,408,811,0,0,0,216.8,134,36.86,187.8,106,15.96,138.1,108,6.21,8.3,2,2.24,0,0
23,57,415,1094,0,0,0,272.7,74,46.36,224.9,85,19.12,178.2,104,8.02,10.5,3,2.84,2,1
20,154,510,4422,0,0,0,154.5,122,26.27,214.2,71,18.21,178.0,105,8.01,12.0,2,3.24,3,1
49,88,510,4940,0,0,0,131.5,99,22.36,174.8,128,14.86,184.2,83,8.29,7.9,2,2.13,5,1
0,100,415,3489,0,1,29,213.6,127,36.31,175.9,82,14.95,207.2,100,9.32,8.9,3,2.4,1,0
38,129,510,1930,0,1,32,211.0,99,35.87,155.1,89,13.18,234.8,96,10.57,11.4,5,3.08,1,0
49,102,408,2003,0,0,0,234.8,125,39.92,199.2,99,16.93,163.2,88,7.34,10.0,1,2.7,4,0
12,40,510,3250,0,0,0,169.7,115,28.85,141.4,123,12.02,253.0,115,11.39,10.5,3,2.84,4,1
40,41,510,1352,0,0,0,207.2,138,35.22,214.1,83,18.2,193.0,105,8.69,11.9,4,3.21,1,0
15,64,408,1172,0,0,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,0
30,123,408,2053,0,0,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,0
18,91,415,2859,0,0,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,0
1,91,408,1123,1,0,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,12.2,4,3.29,1,0
3,108,415,4640,0,0,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,9.4,6,2.54,3,0
13,103,415,998,0,0,0,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,15.8,3,4.27,6,1
13,77,510,3774,0,1,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,9,2.62,2,0
13,103,415,3351,0,0,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,12.0,6,3.24,2,0
41,221,510,1970,0,1,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,3,0.65,0,0
16,164,510,3480,0,1,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,8,3.56,1,0
27,110,408,3604,0,0,0,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,16.7,2,4.51,2,0
15,115,415,2269,0,0,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3,1
14,117,415,2319,0,0,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,10,2.11,1,0
48,142,510,3648,0,0,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1,0
0,177,415,2960,1,0,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,1
2,76,408,938,0,0,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4,1
21,148,408,1067,0,1,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,0
40,111,415,4824,0,1,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,0
1,106,408,4039,0,1,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1,0
34,94,415,1855,0,0,0,190.4,91,32.37,92.0,107,7.82,224.8,108,10.12,13.6,17,3.67,2,0
21,149,415,3365,0,1,18,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,6.5,4,1.76,0,0
42,74,415,3812,0,1,25,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,13.7,4,3.7,0,0
35,103,408,4463,0,1,29,294.7,95,50.1,237.3,105,20.17,300.3,127,13.51,13.7,6,3.7,1,0
37,117,415,31,0,1,38,259.3,94,44.08,245.6,71,20.88,269.3,125,12.12,9.2,1,2.48,3,0
29,76,415,4874,0,1,41,212.6,110,36.14,172.7,97,14.68,186.3,78,8.38,10.1,5,2.73,0,0
50,60,510,1709,1,1,37,189.9,125,32.28,110.4,107,9.38,210.7,115,9.48,9.1,5,2.46,3,0
5,97,510,1635,1,0,0,230.6,131,39.2,261.3,136,22.21,157.1,96,7.07,6.8,4,1.84,0,0
46,105,510,2406,0,0,0,167.7,93,28.51,234.1,103,19.9,169.7,121,7.64,6.9,5,1.86,3,0
41,93,510,4697,0,0,0,215.5,108,36.64,230.9,70,19.63,144.1,134,6.48,13.2,4,3.56,0,0
9,190,415,3205,0,0,0,196.1,95,33.34,228.3,88,19.41,243.6,95,10.96,7.6,3,2.05,3,0
40,84,415,3160,0,0,0,274.1,119,46.6,144.1,123,12.25,268.2,100,12.07,9.9,5,2.67,2,0
8,57,510,179,0,0,0,165.1,91,28.07,240.8,56,20.47,277.0,100,12.47,9.5,3,2.57,2,0
38,110,510,2874,0,0,0,158.6,97,26.96,204.4,123,17.37,182.5,123,8.21,11.3,3,3.05,2,0
8,109,415,1350,1,1,36,244.2,147,41.51,199.7,65,16.97,144.4,109,6.5,15.4,3,4.16,2,1
6,133,408,793,0,0,0,240.8,72,40.94,202.7,62,17.23,212.9,76,9.58,7.7,5,2.08,1,0
18,96,510,3409,0,0,0,182.6,75,31.04,188.6,67,16.03,137.7,81,6.2,9.5,3,2.57,5,1
49,161,415,1927,0,0,0,159.6,102,27.13,212.6,119,18.07,151.4,83,6.81,12.6,7,3.4,5,1
16,131,510,4480,0,0,0,195.6,93,33.25,245.0,100,20.83,104.7,97,4.71,13.2,6,3.56,2,0
21,29,415,4464,0,1,38,149.4,93,25.4,189.8,96,16.13,127.4,71,5.73,6.0,3,1.62,1,0
8,12,415,4122,0,0,0,206.1,105,35.04,246.6,104,20.96,254.6,83,11.46,12.1,7,3.27,2,0
18,140,415,4163,0,1,27,176.0,141,29.92,201.3,143,17.11,167.9,93,7.56,7.1,5,1.92,3,0
7,165,415,2346,1,0,0,81.4,110,13.84,263.7,150,22.41,219.7,107,9.89,12.2,3,3.29,1,0
32,124,408,516,0,0,0,244.6,91,41.58,125.1,70,10.63,303.4,104,13.65,12.0,5,3.24,0,0
21,163,415,1413,0,1,30,195.2,123,33.18,126.4,115,10.74,221.0,90,9.95,9.0,5,2.43,5,1
49,66,415,2272,0,0,0,180.4,99,30.67,135.1,114,11.48,206.0,98,9.27,9.5,6,2.57,1,0
39,127,510,3240,0,0,0,211.1,62,35.89,235.2,143,19.99,227.5,66,10.24,15.6,3,4.21,2,0
33,58,415,2247,0,1,28,236.8,89,40.26,158.4,91,13.46,212.3,97,9.55,8.0,3,2.16,2,0
10,90,415,2970,0,0,0,68.8,124,11.7,168.1,106,14.29,281.7,96,12.68,9.8,5,2.65,1,0
33,94,510,4875,0,0,0,175.9,121,29.9,222.1,94,18.88,191.8,123,8.63,10.9,5,2.94,1,0
49,78,408,3687,0,0,0,226.3,88,38.47,306.2,81,26.03,200.9,120,9.04,7.8,11,2.11,1,1
30,127,415,1773,0,0,0,200.8,104,34.14,181.4,73,15.42,89.7,49,4.04,9.7,5,2.62,0,0
9,89,510,2537,0,0,0,215.9,106,36.7,211.1,89,17.94,252.9,106,11.38,8.8,4,2.38,0,0
31,139,415,2224,0,0,0,63.3,116,10.76,177.3,113,15.07,171.6,82,7.72,14.2,4,3.83,1,0
45,88,415,3697,0,0,0,294.3,83,50.03,172.1,104,14.63,177.3,105,7.98,5.8,7,1.57,2,1
25,92,510,1697,0,1,27,233.6,126,39.71,152.9,94,13.0,262.1,95,11.79,12.8,4,3.46,1,0
34,81,408,4448,0,1,36,164.8,106,28.02,210.2,138,17.87,173.6,78,7.81,4.3,2,1.16,2,0
28,102,510,4400,0,0,0,69.7,85,11.85,226.5,107,19.25,128.5,104,5.78,11.1,2,3.0,2,0
48,13,510,3228,0,0,0,167.4,117,28.46,223.5,102,19.0,215.8,108,9.71,9.0,3,2.43,1,0
19,106,408,4998,0,0,0,186.2,97,31.65,257.7,89,21.9,164.3,106,7.39,11.0,4,2.97,2,0
50,87,415,4266,0,1,16,257.4,91,43.76,232.0,101,19.72,143.2,73,6.44,14.7,2,3.97,1,0
8,95,415,4654,0,0,0,145.4,98,24.72,334.1,109,28.4,209.8,72,9.44,8.8,2,2.38,1,0
25,78,510,2397,0,0,0,131.6,102,22.37,290.4,134,24.68,190.5,95,8.57,0.0,0,0.0,3,0
45,81,510,2975,0,0,0,263.8,84,44.85,162.8,107,13.84,149.7,94,6.74,8.7,6,2.35,2,0
0,83,415,3055,0,0,0,182.5,85,31.03,181.5,114,15.43,199.1,110,8.96,14.7,6,3.97,1,0
9,112,415,2092,0,0,0,115.9,81,19.7,199.7,100,16.97,249.3,111,11.22,10.0,4,2.7,1,0
44,52,408,4493,0,0,0,288.2,108,48.99,129.6,136,11.02,229.6,73,10.33,9.6,5,2.59,4,0
28,58,408,3010,0,0,0,177.4,107,30.16,204.7,104,17.4,141.9,123,6.39,15.0,9,4.05,3,0
30,15,415,3285,1,0,0,224.3,85,38.13,166.3,79,14.14,187.0,117,8.41,11.7,3,3.16,1,0
45,113,408,1405,0,1,30,208.9,87,35.51,145.2,89,12.34,198.2,77,8.92,14.9,5,4.02,2,0
43,85,408,4607,0,1,21,219.3,132,37.28,218.2,105,18.55,267.6,95,12.04,15.7,2,4.24,2,0
44,169,408,1023,0,0,0,157.8,96,26.83,160.0,120,13.6,198.8,112,8.95,13.7,6,3.7,3,0
48,186,408,3100,0,0,0,206.8,104,35.16,286.0,115,24.31,153.9,112,6.93,12.4,6,3.35,0,0
40,48,510,4578,0,0,0,168.6,93,28.66,246.0,61,20.91,269.9,102,12.15,11.4,7,3.08,1,0
22,73,408,807,0,1,19,179.4,108,30.5,93.6,90,7.96,234.6,99,10.56,14.9,4,4.02,2,0
36,139,510,645,0,0,0,148.7,90,25.28,204.3,106,17.37,144.1,105,6.48,9.8,4,2.65,2,0
48,89,408,3896,0,0,0,234.8,95,39.92,109.7,87,9.32,180.3,99,8.11,10.4,2,2.81,0,0
45,54,408,4326,0,0,0,197.7,84,33.61,221.3,89,18.81,189.4,109,8.52,7.8,3,2.11,2,0
13,61,415,904,0,0,0,234.6,126,39.88,200.7,76,17.06,171.1,81,7.7,8.1,2,2.19,0,0
36,109,415,4500,1,0,0,166.5,101,28.31,268.4,119,22.81,126.2,112,5.68,10.2,3,2.75,3,0
11,132,415,3362,0,0,0,140.3,144,23.85,294.8,89,25.06,153.5,126,6.91,11.7,4,3.16,2,0
19,101,408,2341,0,0,0,189.0,122,32.13,179.2,91,15.23,186.8,170,8.41,11.1,6,3.0,0,0
32,103,408,4761,0,0,0,107.9,111,18.34,166.9,129,14.19,208.5,78,9.38,9.7,3,2.62,1,0
17,155,510,2350,1,1,38,234.6,84,39.88,214.9,119,18.27,196.7,69,8.85,8.0,2,2.16,1,1
45,68,415,4653,0,1,41,226.0,113,38.42,149.8,115,12.73,184.9,88,8.32,11.5,2,3.11,2,0
31,38,415,4210,0,0,0,228.3,129,38.81,141.9,83,12.06,268.6,116,12.09,9.7,3,2.62,2,0
19,152,408,4412,0,0,0,216.7,70,36.84,152.7,102,12.98,181.2,99,8.15,11.6,6,3.13,1,0
49,112,408,344,0,0,0,168.4,53,28.63,187.5,68,15.94,204.5,125,9.2,9.8,3,2.65,1,0
20,115,408,281,0,0,0,254.8,97,43.32,153.5,110,13.05,217.6,117,9.79,9.0,4,2.43,1,0
7,65,408,1587,0,0,0,244.5,72,41.57,206.2,88,17.53,299.8,110,13.49,7.6,1,2.05,5,1
24,137,510,3805,0,0,0,79.5,121,13.52,164.1,86,13.95,121.8,108,5.48,11.7,7,3.16,2,0
31,42,408,791,0,0,0,269.9,99,45.88,37.8,76,3.21,166.6,139,7.5,13.8,1,3.73,1,0
6,92,408,4407,0,0,0,250.6,100,42.6,41.7,94,3.54,186.2,100,8.38,9.7,6,2.62,2,0
48,111,415,2388,0,1,23,87.7,91,14.91,218.3,118,18.56,173.1,87,7.79,12.3,4,3.32,1,0
49,119,415,4192,0,1,32,186.4,75,31.69,206.9,92,17.59,150.6,80,6.78,12.1,2,3.27,1,0
48,49,408,176,0,0,0,260.9,88,44.35,174.2,103,14.81,262.8,98,11.83,10.6,4,2.86,1,0
20,105,408,858,0,0,0,141.8,85,24.11,191.3,101,16.26,133.6,126,6.01,10.9,3,2.94,1,0
9,127,415,1028,0,1,24,211.5,121,35.96,183.9,115,15.63,186.2,103,8.38,13.5,1,3.65,3,0
13,107,415,3773,0,0,0,260.6,81,44.3,246.1,116,20.92,243.3,117,10.95,12.8,9,3.46,0,1
22,108,510,1720,1,0,0,86.1,97,14.64,227.9,101,19.37,225.8,102,10.16,9.1,3,2.46,3,0
43,95,510,1248,0,0,0,135.2,93,22.98,285.9,123,24.3,228.1,112,10.26,10.0,2,2.7,3,0
2,103,415,3895,0,1,22,219.0,126,37.23,311.9,126,26.51,197.0,112,8.87,9.0,8,2.43,3,0
20,156,510,715,0,0,0,81.7,133,13.89,242.5,117,20.61,203.8,112,9.17,12.3,6,3.32,3,0
25,135,510,2285,0,0,0,204.1,116,34.7,150.2,74,12.77,108.1,154,4.86,8.1,1,2.19,2,0
33,48,408,866,0,0,0,247.6,114,42.09,172.3,110,14.65,264.4,107,11.9,7.1,3,1.92,1,0
49,159,415,839,0,0,0,181.0,107,30.77,188.4,114,16.01,175.8,41,7.91,9.9,4,2.67,7,0
5,103,510,2433,0,1,40,140.3,52,23.85,245.6,114,20.88,111.7,86,5.03,11.1,6,3.0,1,0
5,138,408,3230,0,0,0,182.0,101,30.94,200.3,119,17.03,208.9,131,9.4,13.4,3,3.62,4,0
5,109,510,1307,0,0,0,150.6,106,25.6,147.4,108,12.53,173.2,109,7.79,9.5,5,2.57,1,0
3,132,408,368,1,1,21,223.4,89,37.98,193.2,105,16.42,226.2,85,10.18,7.7,5,2.08,3,0
36,52,510,4571,0,0,0,153.7,100,26.13,174.2,139,14.81,242.3,53,10.9,14.1,3,3.81,1,0
32,138,408,4209,0,1,12,114.5,100,19.47,175.1,130,14.88,112.7,85,5.07,7.8,5,2.11,0,0
1,76,415,635,0,0,0,222.0,99,37.74,215.9,122,18.35,204.1,131,9.18,8.2,5,2.21,3,1
23,161,408,2069,0,0,0,252.3,120,42.89,243.8,98,20.72,284.4,96,12.8,9.2,2,2.48,1,1
50,39,510,68,0,1,38,201.8,66,34.31,200.1,87,17.01,173.7,112,7.82,9.5,3,2.57,0,0
5,82,408,2256,0,0,0,121.6,81,20.67,191.3,109,16.26,231.4,81,10.41,8.6,5,2.32,3,0
20,131,415,752,0,0,0,212.8,108,36.18,212.0,115,18.02,235.9,96,10.62,9.8,11,2.65,0,0
41,124,408,209,1,1,29,187.1,75,31.81,148.5,142,12.62,214.4,124,9.65,5.5,7,1.49,2,0
17,59,510,4520,0,0,0,155.5,92,26.44,192.3,104,16.35,123.3,106,5.55,10.5,3,2.84,4,1
39,85,408,3957,0,0,0,142.7,82,24.26,179.1,106,15.22,141.4,88,6.36,5.0,8,1.35,3,0
13,159,510,865,0,1,36,288.2,120,48.99,227.1,105,19.3,198.2,113,8.92,13.3,7,3.59,1,0
44,66,415,586,0,0,0,192.4,98,32.71,187.0,93,15.9,132.9,82,5.98,11.2,1,3.02,0,0
46,122,415,1171,1,0,0,49.5,114,8.42,214.1,98,18.2,154.9,120,6.97,10.0,4,2.7,0,0
24,120,415,3958,0,0,0,79.2,123,13.46,212.1,106,18.03,224.6,104,10.11,10.2,4,2.75,3,0
47,238,415,1251,0,0,0,202.0,60,34.34,213.9,105,18.18,266.4,90,11.99,12.0,1,3.24,2,0
21,113,408,4996,0,0,0,203.4,85,34.58,219.8,140,18.68,240.0,107,10.8,8.3,5,2.24,1,0
42,45,415,1754,1,0,0,189.6,96,32.23,171.7,69,14.59,222.0,102,9.99,13.9,7,3.75,1,1
27,102,408,4708,0,1,27,109.8,66,18.67,207.3,76,17.62,236.9,101,10.66,10.3,7,2.78,0,0
15,195,415,2704,0,0,0,221.6,109,37.67,126.2,94,10.73,212.2,98,9.55,6.4,2,1.73,0,0
12,21,408,2142,0,0,0,138.1,79,23.48,186.9,75,15.89,194.2,105,8.74,12.1,1,3.27,0,0
39,90,510,4911,0,0,0,190.0,98,32.3,196.1,111,16.67,216.4,58,9.74,8.0,6,2.16,2,0
38,120,408,275,0,0,0,215.7,75,36.67,244.4,105,20.77,211.2,91,9.5,11.4,5,3.08,2,0
7,118,415,1330,0,0,0,183.1,128,31.13,241.0,93,20.49,211.1,108,9.5,12.5,4,3.38,0,0
45,118,408,4679,0,0,0,160.3,110,27.25,53.2,92,4.52,130.7,119,5.88,10.5,4,2.84,0,0
38,137,415,2972,0,1,25,174.6,88,29.68,243.8,118,20.72,259.7,103,11.69,12.2,3,3.29,3,0
50,3,415,84,0,1,23,205.5,102,34.94,209.5,83,17.81,182.3,99,8.2,6.4,4,1.73,0,0
39,42,415,1942,0,0,0,251.1,81,42.69,178.3,106,15.16,184.6,90,8.31,12.7,5,3.43,0,0
38,86,510,2770,0,0,0,212.8,79,36.18,90.9,145,7.73,152.3,67,6.85,11.9,3,3.21,2,0
11,92,510,3072,0,0,0,222.4,105,37.81,164.0,129,13.94,233.3,113,10.5,9.9,8,2.67,1,0
7,19,415,167,0,0,0,184.5,131,31.37,201.3,87,17.11,188.9,114,8.5,13.1,10,3.54,1,0
20,119,415,4046,0,0,0,209.4,125,35.6,286.3,91,24.34,208.6,73,9.39,8.1,4,2.19,2,0
23,44,408,2505,0,0,0,207.2,90,35.22,178.6,76,15.18,182.0,74,8.19,0.0,0,0.0,0,0
17,120,408,3282,0,0,0,180.8,93,30.74,190.1,82,16.16,192.3,66,8.65,10.5,7,2.84,2,0
12,105,408,4699,1,1,31,172.5,103,29.33,113.6,102,9.66,261.6,104,11.77,10.8,4,2.92,2,0
5,90,415,2618,0,0,0,207.6,82,35.29,193.3,105,16.43,149.7,68,6.74,11.2,6,3.02,1,0
32,59,408,3859,0,0,0,145.8,95,24.79,228.3,81,19.41,247.5,87,11.14,9.6,5,2.59,0,0
33,25,415,2367,0,0,0,250.1,108,42.52,221.9,97,18.86,208.5,84,9.38,11.1,3,3.0,2,0
11,56,415,4570,0,0,0,158.2,85,26.89,197.9,91,16.82,159.9,133,7.2,7.7,7,2.08,1,0
7,105,510,4020,0,0,0,193.2,139,32.84,260.3,104,22.13,226.4,133,10.19,7.8,2,2.11,1,0
46,109,415,3119,0,0,0,134.3,99,22.83,203.9,103,17.33,297.7,91,13.4,7.6,2,2.05,3,0
26,113,415,2188,0,0,0,283.9,98,48.26,137.1,91,11.65,159.0,110,7.15,11.3,5,3.05,2,0
38,43,408,4546,0,0,0,212.5,88,36.13,274.1,145,23.3,194.6,52,8.76,8.6,6,2.32,0,0
37,37,408,2195,0,0,0,257.3,117,43.74,134.5,92,11.43,306.2,102,13.78,8.2,5,2.21,3,0
39,128,510,2434,0,0,0,212.4,118,36.11,148.6,108,12.63,214.8,98,9.67,9.8,5,2.65,1,0
46,67,408,577,0,1,33,127.5,126,21.68,296.1,129,25.17,200.9,91,9.04,13.0,3,3.51,1,0
35,43,510,679,0,0,0,203.5,125,34.6,116.4,92,9.89,184.4,118,8.3,13.6,5,3.67,1,0
46,217,510,4088,0,0,0,99.7,74,16.95,183.1,97,15.56,220.3,73,9.91,14.4,4,3.89,0,0
22,96,415,3473,0,0,0,166.5,101,28.31,78.3,108,6.66,221.9,112,9.99,11.5,10,3.11,3,0
17,105,415,2814,0,0,0,181.3,134,30.82,136.0,84,11.56,271.2,122,12.2,10.3,3,2.78,1,0
25,107,415,385,0,0,0,220.1,103,37.42,200.4,94,17.03,272.6,147,12.27,7.4,5,2.0,2,0
48,104,510,3032,0,1,15,124.7,99,21.2,188.3,108,16.01,208.6,95,9.39,8.0,3,2.16,0,0
43,110,415,4349,0,1,30,144.1,87,24.5,229.8,88,19.53,174.7,90,7.86,12.4,4,3.35,2,0
37,92,415,824,0,0,0,114.6,94,19.48,209.0,78,17.77,209.7,97,9.44,8.3,5,2.24,2,0
23,138,510,2221,0,0,0,54.8,123,9.32,147.5,76,12.54,173.6,119,7.81,11.5,1,3.11,1,0
21,157,408,1400,0,1,27,201.4,85,34.24,101.3,60,8.61,258.5,113,11.63,11.9,5,3.21,2,0
49,48,408,4715,0,0,0,237.5,117,40.38,211.1,114,17.94,163.9,114,7.38,9.7,3,2.62,1,0
