state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
9,103,415,2768,0,0,0,158.7,90,26.98,198.4,117,16.86,181.1,76,8.15,10.5,4,2.84,1,0
34,122,415,4011,0,1,37,163.0,107,27.71,312.8,118,26.59,200.0,85,9.0,11.6,5,3.13,1,0
42,120,408,4398,1,0,0,179.9,72,30.58,170.0,98,14.45,190.6,89,8.58,13.8,2,3.73,1,1
6,22,408,930,0,0,0,207.7,116,35.31,210.6,99,17.9,238.2,88,10.72,9.6,5,2.59,0,0
15,68,415,3102,0,0,0,222.1,107,37.76,199.4,102,16.95,162.4,107,7.31,9.4,3,2.54,2,0
28,101,415,3529,0,0,0,217.7,118,37.01,231.7,128,19.69,185.3,128,8.34,0.0,0,0.0,3,0
14,100,415,4904,0,0,0,191.9,95,32.62,200.9,101,17.08,271.9,74,12.24,18.2,3,4.91,1,0
33,42,415,1308,0,0,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,5.8,3,1.57,1,1
6,120,408,873,1,0,0,202.0,123,34.34,184.3,78,15.67,176.0,89,7.92,7.4,2,2.0,2,1
29,139,415,995,0,1,25,138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,0,0
15,57,415,950,0,0,0,189.3,157,32.18,174.9,70,14.87,221.9,117,9.99,11.2,5,3.02,3,0
20,107,415,1029,0,0,0,294.9,71,50.13,192.8,78,16.39,148.1,87,6.66,13.2,5,3.56,1,1
27,74,415,92,0,0,0,102.7,89,17.46,149.3,100,12.69,188.1,114,8.46,11.0,5,2.97,0,0
13,119,415,9,0,0,0,230.4,117,39.17,225.0,101,19.13,198.5,111,8.93,7.6,6,2.05,3,0
15,129,415,4630,0,0,0,137.8,120,23.43,225.8,110,19.19,145.2,95,6.53,10.2,6,2.75,1,1
26,157,408,4736,0,0,0,240.2,67,40.83,153.0,98,13.01,249.0,72,11.21,10.2,6,2.75,2,0
44,117,510,724,0,1,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,0
31,88,510,898,0,0,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,0
14,79,408,4496,1,0,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,0
20,102,415,3103,0,0,0,129.5,56,22.02,354.2,118,30.11,145.5,93,6.55,10.9,3,2.94,1,0
23,61,415,4344,0,0,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1,0
28,104,415,3246,0,0,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,0
29,129,510,4348,0,1,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,0
46,93,408,4757,0,0,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,0
1,25,408,529,0,0,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,1
28,120,415,2194,0,0,0,177.2,88,30.12,270.4,99,22.98,231.5,90,10.42,14.0,2,3.78,2,0
15,81,408,1049,0,1,46,168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,4,0
24,84,415,4188,0,1,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,16,2.03,4,0
43,90,408,55,0,1,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,0
27,76,510,4964,0,0,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1,0
26,109,510,4658,0,0,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,0
16,91,408,2867,1,0,0,246.4,110,41.89,182.0,98,15.47,157.6,106,7.09,12.1,2,3.27,2,1
14,67,415,2185,0,0,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,0
23,125,415,3312,1,1,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59,1,1
6,162,408,1875,0,0,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27,1,0
22,132,408,3223,0,0,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,1
21,193,415,3961,0,1,31,71.2,58,12.1,124.7,105,10.6,155.5,108,7.0,11.7,3,3.16,0,0
7,144,415,491,0,0,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,0
30,116,408,2175,0,1,24,183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6.0,3,1.62,2,0
14,142,415,349,0,1,38,163.3,104,27.76,136.0,114,11.56,249.1,127,11.21,4.3,6,1.16,0,0
31,182,415,4820,0,0,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57,2,1
31,156,408,4108,0,1,27,192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,14.8,8,4.0,1,0
50,101,510,3528,0,1,9,160.1,116,27.22,210.0,121,17.85,139.1,65,6.26,10.8,9,2.92,0,0
38,61,408,814,0,1,40,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75,2,1
16,123,415,2623,0,0,0,140.0,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38,2,0
7,80,408,26,0,0,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,0
45,146,415,3335,1,0,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,0
4,112,415,991,0,0,0,208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3,0,0
12,79,415,905,0,1,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,0
27,169,408,321,0,0,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7,2,0
30,146,510,929,0,0,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,0
49,36,408,2243,0,0,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,0
49,87,415,240,0,0,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,0
19,105,415,1420,0,1,21,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,0
4,75,415,713,0,1,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,0
43,121,415,1118,0,0,0,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46,2,0
27,125,408,4503,0,0,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,0
6,124,415,3090,0,0,0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,0
2,185,415,1354,0,1,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,0
37,159,510,3794,0,0,0,114.8,98,19.52,192.6,101,16.37,259.0,108,11.66,12.2,5,3.29,0,0
6,107,408,933,0,0,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,0
50,151,415,3516,0,0,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,0
17,110,510,3202,0,0,0,99.4,62,16.9,275.0,86,23.38,212.1,94,9.54,16.7,3,4.51,2,0
7,170,510,3326,0,0,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,0
14,98,510,1244,1,0,0,158.4,71,26.93,306.6,66,26.06,144.2,93,6.49,2.1,4,0.57,1,0
7,136,510,1356,0,0,0,204.5,63,34.77,208.8,95,17.75,224.0,119,10.08,9.8,2,2.65,0,0
28,145,415,2620,0,0,0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9.0,13,2.43,1,1
32,112,415,1429,0,0,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,0
27,95,408,2943,0,0,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,1
48,103,415,3095,0,0,0,180.2,134,30.63,97.7,85,8.3,181.7,134,8.18,8.4,3,2.27,1,0
44,148,510,2611,0,0,0,203.0,92,34.51,150.9,125,12.83,245.5,131,11.05,14.6,9,3.94,1,0
43,169,408,2696,0,0,0,266.7,105,45.34,158.2,88,13.45,287.7,111,12.95,13.8,3,3.73,3,1
22,37,415,3042,0,0,0,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14.0,5,3.78,3,0
17,64,415,1163,1,0,0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,0
23,113,408,4753,0,0,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,0
20,141,415,1933,0,0,0,185.1,126,31.47,233.0,98,19.81,152.2,106,6.85,9.1,7,2.46,0,0
14,131,510,3525,0,0,0,263.4,123,44.78,151.9,74,12.91,218.5,101,9.83,10.7,2,2.89,2,0
41,119,510,3905,0,0,0,94.2,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,1,0
40,78,415,4006,0,1,21,160.6,85,27.3,223.1,79,18.96,124.0,92,5.58,9.5,1,2.57,2,0
43,75,415,4747,0,0,0,305.1,106,51.87,188.0,115,15.98,235.4,116,10.59,8.5,5,2.3,0,1
34,54,510,3295,1,0,0,236.3,91,40.17,152.8,130,12.99,160.3,98,7.21,11.2,8,3.02,3,0
40,111,510,4211,0,0,0,78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,1,0
34,31,408,3881,0,1,28,171.8,116,29.21,240.7,125,20.46,245.5,80,11.05,10.6,7,2.86,1,0
37,113,415,2096,0,0,0,159.8,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,7,3.54,2,0
42,3,415,3813,0,0,0,185.0,120,31.45,203.7,129,17.31,170.5,89,7.67,14.1,3,3.81,3,0
31,107,408,614,0,1,36,96.3,83,16.37,179.6,91,15.27,166.3,121,7.48,10.3,2,2.78,1,0
19,93,415,2131,0,1,31,237.2,85,40.32,213.1,100,18.11,192.7,87,8.67,10.7,4,2.89,1,0
32,84,408,4873,0,1,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,0
25,111,408,940,0,0,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,3,2.92,1,1
17,79,415,2584,0,0,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,5,2.81,2,0
49,144,510,3440,0,1,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,4,1.0,0,0
49,23,510,3748,0,1,31,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,9.4,6,2.54,1,0
37,27,510,1469,0,0,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15.0,6,4.05,5,0
27,77,408,372,1,1,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,1
36,138,510,4160,0,1,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,0
48,87,415,184,0,0,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2,0
44,100,408,2265,0,0,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1,0
0,99,510,3880,0,0,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,0
3,48,415,4315,0,1,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,0
16,170,415,4043,0,1,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,1
39,95,408,4378,0,0,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,0
35,78,408,2157,0,0,0,193.4,99,32.88,116.9,88,9.94,243.3,109,10.95,9.3,4,2.51,2,0
39,28,510,57,0,0,0,180.8,109,30.74,288.8,58,24.55,191.9,91,8.64,14.1,6,3.81,2,0
21,102,415,2351,0,0,0,228.1,86,38.78,156.0,97,13.26,227.9,124,10.26,10.6,9,2.86,1,0
16,90,415,4565,0,1,30,191.3,104,32.52,257.1,109,21.85,177.7,89,8.0,11.0,1,2.97,1,0
25,72,510,3382,0,0,0,168.3,76,28.61,212.4,126,18.05,200.2,132,9.01,12.0,3,3.24,2,0
26,69,510,3744,0,1,40,77.0,106,13.09,161.7,94,13.74,188.6,82,8.49,12.5,6,3.38,1,0
41,98,415,3719,0,0,0,307.2,65,52.22,138.6,97,11.78,381.6,99,17.17,10.2,4,2.75,2,1
32,83,510,1993,0,0,0,129.6,81,22.03,189.7,117,16.12,219.0,118,9.86,9.8,4,2.65,2,0
20,106,408,2705,0,1,22,218.6,83,37.16,244.4,70,20.77,132.4,99,5.96,9.1,6,2.46,1,0
43,106,415,2472,0,0,0,182.8,96,31.08,193.7,93,16.46,219.5,113,9.88,7.7,2,2.08,2,0
42,137,408,4545,0,0,0,75.8,107,12.89,256.9,98,21.84,204.4,118,9.2,10.5,3,2.84,2,0
8,120,415,3910,0,0,0,253.2,95,43.04,210.8,86,17.92,253.9,81,11.43,9.5,4,2.57,5,1
12,74,408,3144,0,0,0,156.3,102,26.57,273.1,118,23.21,215.8,113,9.71,9.0,4,2.43,3,0
22,52,510,1515,0,0,0,219.0,100,37.23,148.9,110,12.66,151.8,129,6.83,11.9,8,3.21,3,0
27,135,510,1426,0,1,18,180.1,90,30.62,152.5,65,12.96,258.2,85,11.62,12.7,9,3.43,1,0
15,60,415,4885,0,0,0,136.4,147,23.19,219.9,101,18.69,99.7,73,4.49,7.0,3,1.89,0,0
12,93,408,1890,0,0,0,198.1,93,33.68,236.1,95,20.07,127.3,121,5.73,12.6,4,3.4,2,0
40,40,415,1687,0,0,0,309.4,86,52.6,271.3,98,23.06,197.1,116,8.87,11.2,5,3.02,3,1
7,79,510,2734,0,0,0,161.1,110,27.39,170.6,111,14.5,274.4,80,12.35,7.6,2,2.05,2,0
27,80,408,4645,0,0,0,196.0,75,33.32,237.8,112,20.21,220.1,127,9.9,13.9,5,3.75,1,0
17,78,415,484,0,0,0,145.5,124,24.74,143.4,71,12.19,291.1,123,13.1,9.5,5,2.57,3,0
2,97,510,502,0,1,32,172.7,79,29.36,217.4,101,18.48,260.7,88,11.73,11.7,5,3.16,1,0
23,42,408,907,0,1,34,131.5,143,22.36,185.3,109,15.75,177.3,117,7.98,10.9,5,2.94,0,0
34,143,415,564,0,0,0,168.6,85,28.66,176.3,89,14.99,282.3,69,12.7,13.3,10,3.59,1,0
43,98,408,660,0,0,0,158.5,90,26.95,254.4,67,21.62,178.4,104,8.03,14.8,5,4.0,2,0
35,176,415,3309,0,1,31,167.0,93,28.39,174.1,128,14.8,155.0,124,6.98,10.4,4,2.81,3,0
15,66,408,3830,0,0,0,241.7,112,41.09,251.6,78,21.39,105.0,82,4.72,11.3,2,3.05,2,0
44,95,408,2681,0,1,35,229.1,143,38.95,148.2,104,12.6,248.4,110,11.18,3.9,3,1.05,0,0
30,79,408,2231,0,1,30,124.8,99,21.22,207.6,142,17.65,175.0,95,7.88,4.6,3,1.24,1,0
5,36,415,533,1,0,0,245.0,119,41.65,195.5,91,16.62,165.7,87,7.46,7.8,7,2.11,1,0
6,94,415,1346,0,0,0,200.2,113,34.03,128.9,116,10.96,278.9,109,12.55,10.4,5,2.81,0,0
44,25,415,1112,1,0,0,161.7,99,27.49,216.1,89,18.37,176.7,115,7.95,12.4,6,3.35,1,0
8,64,415,664,0,1,31,281.9,121,47.92,240.6,104,20.45,212.2,120,9.55,7.0,5,1.89,3,0
38,167,415,56,1,0,0,181.2,122,30.8,262.5,77,22.31,214.0,88,9.63,8.4,4,2.27,0,0
24,104,510,552,0,0,0,189.3,73,32.18,156.2,120,13.28,232.2,76,10.45,7.5,8,2.03,3,0
0,68,415,3266,0,0,0,172.3,135,29.29,190.2,93,16.17,297.6,84,13.39,10.4,2,2.81,1,0
30,122,415,675,0,1,34,205.1,123,34.87,203.3,123,17.28,126.7,106,5.7,10.7,1,2.89,2,0
22,136,415,2520,0,1,24,50.1,134,8.52,295.8,89,25.14,111.8,115,5.03,11.0,6,2.97,0,0
26,94,510,1319,0,0,0,210.2,95,35.73,191.2,87,16.25,150.8,111,6.79,9.4,3,2.54,2,0
27,52,408,4665,1,0,0,144.5,60,24.57,296.5,129,25.2,194.3,117,8.74,12.4,3,3.35,1,0
26,173,510,1494,0,1,20,60.2,100,10.23,118.1,76,10.04,230.1,131,10.35,13.3,4,3.59,1,0
25,132,510,2435,0,0,0,126.8,83,21.56,243.2,97,20.67,223.4,106,10.05,7.1,5,1.92,3,0
40,59,415,4778,0,0,0,128.7,85,21.88,169.8,121,14.43,207.3,98,9.33,10.5,4,2.84,3,0
37,69,415,213,0,0,0,243.3,101,41.36,109.2,99,9.28,176.9,138,7.96,9.3,3,2.51,0,0
49,122,415,3307,1,0,0,168.8,86,28.7,237.6,98,20.2,204.3,94,9.19,5.3,9,1.43,1,0
5,71,415,1710,0,0,0,217.7,114,37.01,182.0,105,15.47,113.5,87,5.11,8.5,10,2.3,4,0
18,44,510,3239,0,0,0,189.7,122,32.25,178.9,72,15.21,244.7,93,11.01,9.8,5,2.65,0,0
42,53,510,3782,0,0,0,100.2,85,17.03,213.8,90,18.17,299.8,67,13.49,7.7,4,2.08,3,0
13,93,415,2135,0,0,0,216.2,100,36.75,182.8,136,15.54,237.9,66,10.71,7.8,3,2.11,2,0
31,83,408,3847,0,0,0,48.4,105,8.23,139.7,86,11.87,154.1,80,6.93,11.5,4,3.11,2,0
30,78,408,298,0,1,28,130.5,109,22.19,173.3,99,14.73,192.2,106,8.65,10.4,3,2.81,3,0
25,93,415,4971,1,1,36,169.7,109,28.85,318.6,88,27.08,246.5,95,11.09,9.8,3,2.65,0,0
16,124,510,4100,0,0,0,247.2,84,42.02,161.9,130,13.76,170.3,73,7.66,6.1,6,1.65,1,0
49,128,415,2471,0,0,0,140.3,108,23.85,235.3,111,20.0,200.8,57,9.04,11.8,6,3.19,1,0
44,94,415,3911,0,0,0,183.1,109,31.13,199.4,109,16.95,214.1,71,9.63,13.9,4,3.75,0,0
40,97,510,3018,0,0,0,164.2,97,27.91,232.2,85,19.74,198.8,118,8.95,6.5,3,1.76,1,0
31,97,415,1084,0,0,0,259.6,138,44.13,233.9,91,19.88,140.6,119,6.33,13.0,4,3.51,1,0
36,134,408,3997,0,1,10,159.4,79,27.1,91.0,94,7.74,199.5,137,8.98,10.0,3,2.7,2,0
14,103,408,2900,0,0,0,205.2,74,34.88,200.8,97,17.07,251.1,94,11.3,11.2,1,3.02,1,0
17,70,408,78,0,0,0,156.6,82,26.62,193.1,112,16.41,179.8,108,8.09,12.6,1,3.4,1,0
13,42,510,1910,1,0,0,260.9,94,44.35,152.8,123,12.99,212.6,94,9.57,11.1,4,3.0,1,0
50,37,510,1045,0,1,33,225.7,133,38.37,223.9,115,19.03,192.7,131,8.67,11.2,5,3.02,3,0
44,96,510,3082,1,0,0,99.8,101,16.97,253.6,83,21.56,112.5,75,5.06,7.5,6,2.03,0,0
21,124,415,949,0,0,0,151.6,119,25.77,198.1,93,16.84,173.4,91,7.8,11.6,3,3.13,3,0
42,175,408,1168,1,1,35,159.5,95,27.12,140.7,100,11.96,176.3,99,7.93,5.4,4,1.46,5,1
28,117,415,3270,1,0,0,158.1,101,26.88,315.1,96,26.78,176.1,108,7.92,13.9,2,3.75,3,1
50,67,510,3635,0,0,0,125.0,96,21.25,294.5,114,25.03,205.7,75,9.26,10.2,4,2.75,1,1
34,76,415,1813,0,0,0,223.0,109,37.91,218.7,97,18.59,138.6,126,6.24,11.6,8,3.13,2,0
16,114,415,2851,0,0,0,209.2,127,35.56,165.3,93,14.05,196.8,98,8.86,10.6,8,2.86,3,0
25,53,510,1999,0,0,0,198.3,100,33.71,304.2,93,25.86,131.5,85,5.92,9.2,5,2.48,2,0
0,94,415,487,0,0,0,261.3,89,44.42,152.4,139,12.95,120.2,124,5.41,10.5,2,2.84,0,0
21,120,510,1598,0,0,0,163.6,109,27.81,237.3,95,20.17,186.2,141,8.38,12.3,5,3.32,0,0
26,122,510,1486,0,0,0,190.0,125,32.3,141.5,77,12.03,216.8,68,9.76,15.9,3,4.29,3,0
47,45,415,2791,0,0,0,135.0,116,22.95,159.0,108,13.52,170.3,130,7.66,11.1,15,3.0,1,0
10,158,415,2020,0,0,0,165.4,70,28.12,280.1,104,23.81,121.8,106,5.48,10.4,9,2.81,1,0
17,102,415,3622,1,0,0,209.8,85,35.67,165.7,100,14.08,230.1,92,10.35,8.7,6,2.35,0,0
50,86,415,1941,0,0,0,227.9,105,38.74,218.7,118,18.59,223.2,120,10.04,14.2,5,3.83,3,0
8,67,415,3892,0,0,0,164.5,79,27.97,110.3,108,9.38,203.9,102,9.18,9.8,2,2.65,1,0
19,100,415,3271,0,0,0,167.2,100,28.42,141.2,87,12.0,251.3,76,11.31,6.1,6,1.65,3,0
34,98,510,3415,0,0,0,198.6,92,33.76,349.4,99,29.7,221.7,83,9.98,7.3,6,1.97,2,1
45,99,408,3249,0,0,0,130.4,121,22.17,219.9,103,18.69,84.1,85,3.78,9.8,3,2.65,2,0
23,31,415,576,0,0,0,224.5,96,38.17,191.2,72,16.25,214.5,100,9.65,9.1,1,2.46,2,0
10,77,415,548,0,0,0,134.5,119,22.87,119.7,104,10.17,250.7,112,11.28,9.3,5,2.51,0,0
35,103,415,2861,0,1,40,164.5,95,27.97,228.7,82,19.44,194.7,97,8.76,7.4,1,2.0,4,0
50,62,415,2976,0,0,0,116.5,77,19.81,186.1,111,15.82,180.6,72,8.13,16.1,2,4.35,3,0
7,86,408,3135,0,0,0,178.3,94,30.31,264.4,74,22.47,284.6,109,12.81,15.0,2,4.05,0,0
49,63,415,796,0,0,0,147.8,95,25.13,201.4,72,17.12,154.9,118,6.97,8.6,8,2.32,1,0
34,148,408,539,0,0,0,236.5,84,40.21,236.0,95,20.06,228.6,124,10.29,8.3,6,2.24,2,0
43,125,415,166,0,0,0,190.2,107,32.33,209.2,75,17.78,102.1,136,4.59,14.2,5,3.83,4,1
5,92,415,4053,0,0,0,160.5,113,27.29,287.3,134,24.42,212.6,93,9.57,8.2,3,2.21,3,0
44,82,510,3454,0,0,0,191.9,95,32.62,116.7,105,9.92,202.6,113,9.12,8.2,5,2.21,0,0
21,119,510,3723,0,0,0,140.0,135,23.8,138.9,103,11.81,230.2,121,10.36,6.1,6,1.65,0,0
3,155,415,4502,1,0,0,176.1,88,29.94,244.5,84,20.78,189.9,99,8.55,11.2,1,3.02,2,1
21,173,408,233,0,0,0,128.6,108,21.86,248.3,92,21.11,130.1,115,5.85,10.4,2,2.81,4,1
37,81,415,1284,0,1,33,200.3,103,34.05,216.9,96,18.44,249.8,100,11.24,15.5,4,4.19,1,0
10,63,408,4294,0,0,0,204.0,119,34.68,161.7,90,13.74,202.6,113,9.12,9.4,4,2.54,3,0
8,90,415,4297,0,0,0,272.2,75,46.27,122.9,96,10.45,252.6,100,11.37,9.2,2,2.48,0,0
47,82,415,2721,0,0,0,313.6,110,53.31,263.2,104,22.37,139.0,93,6.26,7.5,5,2.03,1,1
19,135,415,86,0,1,45,241.4,102,41.04,206.4,78,17.54,196.6,104,8.85,9.4,6,2.54,0,0
30,183,408,4323,0,1,38,178.4,103,30.33,184.4,79,15.67,203.3,94,9.15,7.2,3,1.94,3,0
1,106,415,3495,0,0,0,222.1,123,37.76,276.8,92,23.53,213.5,99,9.61,9.0,3,2.43,0,0
49,35,408,1265,0,0,0,179.8,82,30.57,176.1,78,14.97,132.6,85,5.97,12.0,5,3.24,1,0
36,33,415,3589,1,0,0,247.1,114,42.01,146.5,110,12.45,208.9,94,9.4,10.6,2,2.86,4,1
47,112,408,4784,0,0,0,135.1,112,22.97,226.3,85,19.24,115.2,108,5.18,11.1,6,3.0,1,0
43,109,510,4511,1,0,0,159.6,136,27.13,151.0,126,12.84,142.1,53,6.39,7.3,4,1.97,4,1
6,142,510,375,0,1,38,231.2,125,39.3,174.8,121,14.86,171.2,87,7.7,12.4,2,3.35,4,0
15,168,415,4213,0,0,0,160.6,110,27.3,185.2,120,15.74,120.2,104,5.41,9.1,4,2.46,1,1
50,88,415,1670,0,0,0,138.7,92,23.58,205.8,73,17.49,247.9,119,11.16,9.8,5,2.65,1,0
42,222,408,2327,0,1,34,218.5,89,37.15,160.7,76,13.66,181.6,76,8.17,4.9,5,1.32,4,0
8,140,415,301,0,0,0,143.0,100,24.31,193.4,89,16.44,59.5,81,2.68,12.3,8,3.32,4,1
20,58,408,1668,0,0,0,187.6,113,31.89,217.4,115,18.48,139.7,92,6.29,9.8,5,2.65,3,0
45,100,415,2410,0,0,0,200.7,151,34.12,290.8,127,24.72,186.7,105,8.4,10.2,9,2.75,1,0
24,103,415,4102,0,1,34,240.6,92,40.9,204.2,99,17.36,297.0,82,13.37,12.7,9,3.43,5,0
48,133,415,2362,0,0,0,113.3,137,19.26,160.2,103,13.62,228.8,98,10.3,10.1,7,2.73,2,0
14,66,415,2198,0,1,31,163.2,106,27.74,267.9,108,22.77,172.6,100,7.77,9.7,5,2.62,1,0
33,110,510,4744,0,0,0,129.5,94,22.02,92.6,96,7.87,154.3,110,6.94,9.9,5,2.67,3,0
39,87,415,2494,0,0,0,210.7,46,35.82,215.6,116,18.33,170.4,79,7.67,13.2,3,3.56,1,0
10,130,415,4497,0,0,0,211.4,91,35.94,191.0,62,16.24,207.3,109,9.33,11.6,3,3.13,1,0
35,135,510,4158,0,0,0,112.7,123,19.16,280.0,90,23.8,251.9,110,11.34,10.4,2,2.81,0,0
11,57,415,199,0,0,0,214.0,100,36.38,209.9,80,17.84,105.1,112,4.73,11.3,1,3.05,0,0
32,143,415,2452,0,0,0,271.7,67,46.19,189.1,155,16.07,101.1,55,4.55,17.2,5,4.64,1,0
34,77,415,2938,1,0,0,132.9,86,22.59,168.1,121,14.29,196.3,102,8.83,7.8,3,2.11,0,0
46,115,415,2659,0,0,0,202.1,95,34.36,231.6,89,19.69,214.6,165,9.66,13.1,7,3.54,1,0
33,87,408,4231,0,1,48,178.8,91,30.4,246.8,106,20.98,262.4,119,11.81,9.0,8,2.43,1,0
45,126,415,4117,0,1,24,197.3,82,33.54,167.6,51,14.25,222.0,89,9.99,7.4,3,2.0,1,0
40,89,415,3971,0,0,0,159.4,126,27.1,207.0,108,17.6,141.6,121,6.37,11.1,4,3.0,1,0
23,162,408,3841,0,0,0,221.9,66,37.72,112.7,109,9.58,176.5,141,7.94,10.7,6,2.89,1,0
27,54,408,2423,0,0,0,199.8,94,33.97,308.0,112,26.18,162.6,99,7.32,10.1,4,2.73,0,0
1,98,510,4371,0,0,0,171.9,77,29.22,235.3,90,20.0,140.3,125,6.31,14.6,4,3.94,2,0
14,109,510,1042,0,0,0,117.8,64,20.03,216.2,84,18.38,148.4,59,6.68,10.9,5,2.94,1,0
43,145,510,3849,0,0,0,158.8,120,27.0,352.1,145,29.93,177.6,140,7.99,6.2,6,1.67,2,0
23,90,408,2910,0,1,32,276.6,76,47.02,138.3,90,11.76,279.6,88,12.58,6.8,3,1.84,3,0
30,82,408,307,0,0,0,156.0,94,26.52,295.6,118,25.13,196.9,84,8.86,14.3,3,3.86,0,0
30,98,415,2827,0,0,0,243.4,88,41.38,147.1,155,12.5,156.4,80,7.04,9.7,4,2.62,2,0
